dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1.0,0.35766157507896423,-0.029601411893963814,1.0,-0.21005599200725555,0.0
-0.04542151838541031,-0.1546461284160614,-0.1658478081226349,0.3711963891983032,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1481446921825409,-0.25150811672210693,0.049370285123586655,-0.6159057021141052,0.16952617466449738,0.5
0.16174709796905518,-0.21282319724559784,0.07784818112850189,-0.5671414136886597,0.17984256148338318,0.5
0.17674851417541504,-0.1699395626783371,0.11344408243894577,-0.507639467716217,0.1933411806821823,0.5
0.18560171127319336,-0.15975697338581085,0.13450117409229279,-0.4811747074127197,0.20069380104541779,0.5
0.16397173702716827,-0.16446883976459503,0.12322394549846649,-0.5041256546974182,0.20446930825710297,0.5
0.09097868949174881,-0.23298387229442596,-0.028516437858343124,-0.6741777062416077,0.1468764841556549,0.5
0.07955681532621384,-0.24422518908977509,-0.05363888293504715,-0.701236367225647,0.130986750125885,0.5
0.09875427931547165,-0.24556851387023926,-0.04031103104352951,-0.6864650845527649,0.13340936601161957,0.5
0.21213299036026,-0.407998651266098,-1.0,-0.3306155204772949,0.3818594217300415,0.5
0.45410943031311035,-1.0,0.0656965970993042,-0.4048923850059509,-0.1567246913909912,0.5
0.3358514904975891,-0.807344913482666,1.0,-0.17424656450748444,-0.1700827181339264,0.5
0.054363928735256195,-0.5185102224349976,0.14238208532333374,0.2312779724597931,0.1711486577987671,0.5
-0.02984154038131237,-0.5161596536636353,0.46719011664390564,-0.08679955452680588,-0.07441107928752899,0.5
0.3785702586174011,0.3897452652454376,0.06913597136735916,-0.16890551149845123,-0.22498063743114471,0.5
-0.12415388226509094,0.7684915065765381,0.41923707723617554,-0.00692237401381135,0.11835954338312149,0.5
-0.006934806704521179,1.0,0.3879050612449646,0.24924899637699127,0.0803259015083313,0.5
-0.17988234758377075,0.7034308314323425,0.27054867148399353,-0.19092263281345367,0.13079433143138885,0.5
0.18782556056976318,0.32398566603660583,-0.051318004727363586,-0.23825234174728394,0.07237167656421661,0.5
-0.15212956070899963,0.5114520788192749,-0.07416810095310211,-0.5407317876815796,-0.29100319743156433,0.5
0.21380670368671417,0.13285735249519348,-0.1855866014957428,-0.41013556718826294,-0.08803121000528336,0.5
0.15421898663043976,0.41628751158714294,-0.06665763258934021,-0.38601744174957275,-0.37583020329475403,0.5
-0.1574726551771164,-0.15581561625003815,-0.17762339115142822,-0.3209306597709656,0.03613718971610069,0.5
-0.01844029314815998,0.12085159122943878,-0.2395026981830597,0.06657681614160538,0.1453063040971756,0.5
0.7232831120491028,-0.21904374659061432,-0.717843770980835,0.13309115171432495,-0.12399900704622269,0.5
-0.32771438360214233,-0.048363011330366135,0.661641001701355,-0.13023637235164642,0.25006768107414246,0.5
1.0,0.35766157507896423,-0.029601411893963814,1.0,-0.21005599200725555,0.5
-0.04542151838541031,-0.1546461284160614,-0.1658478081226349,0.3711963891983032,1.0,0.5
0.0,0.0,0.0,0.0,0.0,0.5
0.19112665951251984,-0.08307559043169022,0.14495596289634705,-0.3357057273387909,-0.8478291630744934,1.0
-0.037640705704689026,-0.824095606803894,0.024660715833306313,-0.837262749671936,-0.1258813589811325,1.0
-0.1468820571899414,-0.28361672163009644,0.322814017534256,-0.7387999892234802,-0.5237723588943481,1.0
-0.0977761372923851,-0.8950021266937256,-0.4747874140739441,-1.0,0.032088156789541245,1.0
0.47245946526527405,0.09535320848226547,0.027198294177651405,-0.08637316524982452,-1.0,1.0
-0.9871158599853516,-0.021282877773046494,-0.14389944076538086,-0.780636727809906,0.4253774881362915,1.0
-0.472653865814209,0.6271252632141113,-0.26058709621429443,-0.20991232991218567,-0.11097415536642075,1.0
-1.0,0.2861853837966919,-0.017667056992650032,-0.7071391940116882,0.23345063626766205,1.0
