dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
0.09563625354416506,-0.43954028862439487,0.6282362171268437,1.0,0.19337840071709644,-0.26496915495831835,-0.3411901776192041,0.8224845672169315,0.031010850475489654,0.5
-0.6847115943119494,-0.003348219732876263,-0.35594745071512857,-0.9554474414052445,-0.8177594587437127,-0.9442281382335581,0.1340413601236275,0.27996194065520874,0.23061041131353438,0.5
0.9048983943199581,0.28480595001777104,0.02599849742637412,-0.8991585019279722,0.26261179394581097,0.22073020786769945,-0.3475192270136088,0.10552410370716458,1.0,0.5
-1.0,0.06022865208898986,0.3001160276010157,-0.36873856360255974,0.025623722866437725,-0.3876785837691662,0.46990230379584896,-0.23636919418535468,-0.01768318554620207,0.5
1.0,-0.9146035402747368,-0.5526251304310589,0.45353789160495583,0.030757876480869053,-1.0,-0.08364900526270326,-0.07149322686672502,0.39833296583038563,0.5
-0.08181709514722214,-0.28645546488849527,-0.7375133151537959,0.0749313012044359,1.0,-0.17912302553434456,-0.37853950348136434,-0.9646641165938135,0.2003347538440571,0.5
0.5878842263145087,-0.5192696841565931,0.005741973089589067,0.22553247384090191,-1.0,0.45037359295401597,-0.7161213397641547,-1.0,-0.22576760336149693,0.5
0.21288940213109822,0.753659819271105,0.0022083391622375642,-0.3482864385692048,0.0075118535895034935,0.0636719348032934,-0.2086087995079568,0.17451562767185305,-0.23708928155727563,0.5
0.1402518858379471,0.9263986559435092,0.17882030449209566,-0.03483848903485382,-0.2081846744575673,-0.4909312224225345,0.42176313573942276,-0.35463144807071606,0.023278212114295482,0.5
0.03509977681728209,0.7855716507750761,-0.034849745858491,-0.17870701529342467,-0.16394489068843945,-0.1261181073326884,0.3423413810114255,-0.580935408253157,0.2055615733631494,0.5
0.17976680886260638,0.7728474966333475,-0.09910090043810257,0.02378066669389532,-0.0946437002478945,0.015134094515902983,-0.044449685308092124,-0.5491865015709971,-0.10532485641841624,0.5
-0.8843953413948406,0.193603922884241,-0.34990786275756264,0.7169634037193684,0.164122089803302,-0.13487993811395857,-0.9705530732497415,0.30442863409834625,-0.32069201260920416,0.5
-0.4981921149608612,0.4540816906616785,-0.7942343959535302,-0.4127862854769518,-0.7227263035279252,-0.3831047648748927,-1.0,0.49925608174520425,0.2894100512557769,0.5
0.4472237447744363,1.0,-0.6085841996042819,-0.4630361954531734,0.46013657923581036,0.1552353444187128,-0.33607237268405643,0.3156981053466196,0.2121680609850091,0.5
-0.7856957071708858,0.8345937671594742,0.5416965869951624,-0.24567389655491412,0.3190639125151361,0.3486866169250823,-0.23675403814611007,0.2040018338390182,-0.7509782743353107,0.5
0.8811409690556024,0.2848786424121214,-1.0,0.330831282288728,-0.12728661219610482,0.20870112890396234,0.5632722704780131,-0.09309086541640009,-0.827169071737768,0.5
-0.06912437774131068,-0.09840878903420806,-0.7996120843301856,0.541802331062148,0.8483280817112978,-0.1306999739480629,-0.24235504200767008,0.12479277335327492,-0.1279645938120747,0.5
0.5868690418378499,0.38673331184609433,-0.1830063254346159,0.5770331526764647,-0.8575464697371641,-0.3102885477592129,-0.473234868118359,-0.07229684187025887,-0.39801349195367053,0.5
-0.4071044786078578,0.23176890268656367,-0.6278502055442856,0.846646160073968,-0.3584104431826224,0.46146340052049273,0.6888840982441198,-0.3952333806954508,0.04410024531240381,0.5
-0.2238335874310038,0.25112062267052737,0.807562650889348,0.6625282621978814,0.1473129078702606,-0.2870945020770529,1.0,-0.30861213703546686,0.590653555462546,0.5
-0.07441133929182858,0.0039179352298594015,0.29610458446012977,-1.0,-0.018419924801603153,-0.2519325349090327,0.10934825130924065,-0.5322772735527818,-0.8174687272218341,0.5
-0.061227958935032904,0.0301873902722194,0.17763578059813193,-0.8993818731444859,0.18433370390079507,-0.35386057393531173,-0.4220436088953462,-0.5730132458361553,0.04226933103702215,0.5
0.3421330232003506,-0.06013503295916934,0.5721574226931846,-0.4017823787619576,-0.14689140072320056,0.15285806723545567,-0.37696652647077433,0.03679897947233689,-0.7977448731952383,0.5
0.38274131639708686,-0.5116812593419814,0.38942654862717796,-0.226559389464663,-0.0887136441332547,0.09279588415803032,0.18929865795832376,-0.43832229536539363,0.39577563583055825,0.5
0.31504715759295776,-0.7143410249263087,0.5224161723397708,-0.3301636556458463,0.030242735039238206,-0.3908673977426337,0.017224557269078043,0.257619333473432,0.11543542817292458,0.5
-0.8386431846937076,-1.0,-0.6851175542924461,0.1054192425990182,-0.07740971383042318,0.32414165183219446,-0.06699991575405616,-0.2487364415980656,0.17973990340265508,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
-0.5805674509219297,-0.8928050671399048,-0.5191090203437037,-0.6808038181472008,-0.4547668956642351,-0.8309348119475579,-0.03756857104667561,0.2660327939571433,-0.09648801028415288,1.0
0.682593545231821,-0.17141757007816014,-0.016349370438139197,-0.9019853818185583,0.29528430916973253,0.6674573673899208,0.4650363921011513,1.0,0.15961981063180417,1.0
-0.87460487529116,-0.6058969585480342,0.41598878309086507,-0.3239015773356434,0.44285305204963,0.06460906406237618,-0.22150261233256655,-0.9346633396634912,-0.059202485327786665,1.0
0.7034566341571733,-0.8303441899489874,-0.19085420754021176,-0.3475412233591162,-0.054499977356075396,-0.602455509959305,0.6989551720787616,0.42453002158471276,-1.0,1.0
-0.07228798505371592,-0.9847133702418834,-0.6771139815736127,-0.5349470050454026,0.5015287089513344,0.18823426112100985,0.3752276994150741,-0.0689717623144344,-0.3905251558976196,1.0
0.756843544165526,-0.5719289941585216,0.3607665542651431,0.009567188817052067,-0.6225114417474227,0.19568875216143813,-0.625843222074608,-0.7753923627367435,0.15534579326691458,1.0
-0.38958509587594675,-0.7731529740574976,0.2744254193799857,-0.11552016308894276,-0.31232826165843447,1.0,-0.24786516796238683,0.2600615221319289,0.04128760211919829,1.0
0.04569708335009909,-0.05348898838635204,1.0,0.4397666597118719,0.1402940091471893,-0.402848157991621,-0.3499501974552762,0.41006634599141295,-0.0056591712782853845,1.0
